source,target,probability_mean,probability_std,numeric_score_target,known_positive,source_type,target_type,score_final
Slide,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Story,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Timer,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
PedagogicalObjective,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Manuscript,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Level,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
AcademicArticle,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Hint,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Feedback,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
LegalDecision,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
EditedBook,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
onlineCourse,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Map,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
Challenge,Availability_Block_Game_by_level,0.13932169211008172,0.14794285146522052,0.0,False,Class,Level,0.11145735368806538
check if gr has bonus then voluntary,BLockGame,0.10685121496472198,0.1621699877068654,0.12935257077791257,False,unknown,Badge,0.11135148612736011
pageStart,Tiny_stash,0.12838781057116097,0.15982967633492054,0.0415518252487452,False,AnnotationProperty,Reward,0.11102061350667781
GE,BLockGame,0.10641642130282605,0.16165797244816235,0.12935257077791257,False,Variable,Badge,0.11100365119784336
ge,BLockGame,0.10640384157536409,0.1616658526900841,0.12935257077791257,False,Variable,Badge,0.1109935874158738
JavafunctionTypes,BLockGame,0.1060153174655342,0.16826040070328596,0.12935257077791257,False,IndexKey,Badge,0.11068276812800988
hasPedagogicalObjective,Availability_Block_Game_by_level,0.13812741649146962,0.15186346199675185,0.0,False,ObjectProperty,Level,0.1105019331931757
bonus,BLockGame,0.10572644164954585,0.16240552659005825,0.12935257077791257,False,unknown,Badge,0.1104516674752192
hasSubSystem,BLockGame,0.10568764198010028,0.16032831098343345,0.12935257077791257,False,unknown,Badge,0.11042062773966274
System,BLockGame,0.10568764198010028,0.16032831098343345,0.12935257077791257,False,unknown,Badge,0.11042062773966274
Exception_Handling,Availability_Block_Game_by_level,0.13792840681661317,0.14777396036370072,0.0,False,Lesson,Level,0.11034272545329055
interest,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
Chat,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
ObservableProperty,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
about_modify,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
space_of,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
_:b55,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
shared_by,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
adr,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
thumbnail,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
Annotation,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
Sampler,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
ReflexiveProperty,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
create_organization,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
DeleteResourceActivity,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
CreateResourceActivity,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
CreateUser,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
was_generated_by,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
indexed_by,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
img,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
isPrimaryTopicOf,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_parent,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_owner,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_moderator,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
is_processed_by,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
hasTarget,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
used,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_EndDate,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
Vcard,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_member,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
has_actor,Availability_Block_Game_by_level,0.13773442032954714,0.14889839547072656,0.0,False,unknown,Level,0.11018753626363771
teaches,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
member,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
has_user_account,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
lives_in,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
has_type,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
has_creator,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
view_resource,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
has_question,Availability_Block_Game_by_level,0.13773440840861817,0.14889837115495003,0.0,False,unknown,Level,0.11018752672689454
JavafunctionTypes,Availability_Block_Game_by_level,0.13724960352232188,0.14773598572227212,0.0,False,IndexKey,Level,0.10979968281785751
l1,BLockGame,0.10466972457892168,0.1647842523407049,0.12935257077791257,False,Variable,Badge,0.10960629381871986
depiction,BLockGame,0.10448372567898725,0.1637938390854769,0.12935257077791257,False,unknown,Badge,0.10945749469877232
RFK_GE_TinyStash,Availability_Block_Game_by_level,0.13633599955817308,0.14183038946082813,0.0,False,ReferenceKey,Level,0.10906879964653847
consists_of,Tiny_stash,0.12583164358703872,0.18141811764023769,0.0415518252487452,False,unknown,Reward,0.10897567991938002
l2,BLockGame,0.10379333247703224,0.16269524024469034,0.12935257077791257,False,Variable,Badge,0.1089051801372083
_:b59,Availability_Block_Game_by_level,0.13605356659908796,0.15179295630728928,0.0,False,Restriction,Level,0.10884285327927037
_:b61,Availability_Block_Game_by_level,0.13605356659908796,0.15179295630728928,0.0,False,Restriction,Level,0.10884285327927037
isMoreExpertThan,Availability_Block_Game_by_level,0.13601089406869687,0.1427442539099957,0.0,False,ObjectProperty,Level,0.1088087152549575
has_competency,BLockGame,0.1036436287226514,0.16186716523068714,0.12935257077791257,False,unknown,Badge,0.10878541713370364
interacts,BLockGame,0.1036436287226514,0.16186716523068714,0.12935257077791257,False,unknown,Badge,0.10878541713370364
has_contact,BLockGame,0.1036436287226514,0.16186716523068714,0.12935257077791257,False,unknown,Badge,0.10878541713370364
works_in,BLockGame,0.1036436287226514,0.16186716523068714,0.12935257077791257,False,unknown,Badge,0.10878541713370364
RF_GE_BloackGame,Availability_Block_Game_by_level,0.13573890957739293,0.14207711286649066,0.0,False,ReferenceKey,Level,0.10859112766191435
RF_GE_STash,Availability_Block_Game_by_level,0.13573890957739293,0.14207711286649066,0.0,False,ReferenceKey,Level,0.10859112766191435
_:b17,Availability_Block_Game_by_level,0.13569917368436923,0.14809762035056373,0.0,False,Restriction,Level,0.10855933894749539
_:b15,Availability_Block_Game_by_level,0.13569917368436923,0.14809762035056373,0.0,False,Restriction,Level,0.10855933894749539
_:b18,Availability_Block_Game_by_level,0.13569917368436923,0.14809762035056373,0.0,False,Restriction,Level,0.10855933894749539
content,Availability_Block_Game_by_level,0.13557379677661804,0.14968104991999254,0.0,False,AnnotationProperty,Level,0.10845903742129444
topic,Availability_Block_Game_by_level,0.13557379677661804,0.14968104991999254,0.0,False,AnnotationProperty,Level,0.10845903742129444
content_encoded,Availability_Block_Game_by_level,0.13557379677661804,0.14968104991999254,0.0,False,AnnotationProperty,Level,0.10845903742129444
pageEnd,Availability_Block_Game_by_level,0.13557379677661804,0.14968104991999254,0.0,False,AnnotationProperty,Level,0.10845903742129444
chapter,Availability_Block_Game_by_level,0.1355737848556891,0.1496810255162626,0.0,False,AnnotationProperty,Level,0.10845902788455129
section,Availability_Block_Game_by_level,0.1355737848556891,0.1496810255162626,0.0,False,AnnotationProperty,Level,0.10845902788455129
depicts,Availability_Block_Game_by_level,0.1355737848556891,0.1496810255162626,0.0,False,AnnotationProperty,Level,0.10845902788455129
pages,Availability_Block_Game_by_level,0.1355737848556891,0.1496810255162626,0.0,False,AnnotationProperty,Level,0.10845902788455129
EducationalInstitution,Tiny_stash,0.12516762380934474,0.17263306042879373,0.0415518252487452,False,unknown,Reward,0.10844446409722483
ressource bonus pour la leçon 3 Méthodes et constructeurs de classe,BLockGame,0.10315198829120276,0.1635719863978432,0.12935257077791257,False,unknown,Badge,0.10839210478854473
bonus resource for lesson 3 Class Methods and Constructors,BLockGame,0.10315198829120276,0.1635719863978432,0.12935257077791257,False,unknown,Badge,0.10839210478854473
bonus material for lesson 1 java basics,BLockGame,0.10315198099826192,0.16357199182749302,0.12935257077791257,False,unknown,Badge,0.10839209895419206
ressource bonus pour la leçon 4 Méthodes et constructeurs de classe,BLockGame,0.10315168326743289,0.1635722306644164,0.12935257077791257,False,unknown,Badge,0.10839186076952884
bonus resource for lesson 4 Class Methods and Constructors,BLockGame,0.10315168326743289,0.1635722306644164,0.12935257077791257,False,unknown,Badge,0.10839186076952884
Assessment,BLockGame,0.10315059104072337,0.16357312970666246,0.12935257077791257,False,unknown,Badge,0.10839098698816121
exercisse of lesson 2 Classes and Objects,BLockGame,0.10315059104072337,0.16357312970666246,0.12935257077791257,False,unknown,Badge,0.10839098698816121
A companion plugin for block_stash. This allows you to create items and trades from the TinyMCE editor to be inserted into the activities in your course,Tiny_stash,0.12448340317217463,0.22645732541785635,0.0415518252487452,False,unknown,Reward,0.10789708758748874
tiny_stash,Tiny_stash,0.12448340317217463,0.22645732541785635,0.0415518252487452,False,unknown,Reward,0.10789708758748874
Tiny Stash,Tiny_stash,0.12448340317217463,0.22645732541785635,0.0415518252487452,False,unknown,Reward,0.10789708758748874
pp,BLockGame,0.10250436736409488,0.16328044470308933,0.12935257077791257,False,Variable,Badge,0.10787400804685843
ip,BLockGame,0.10250436736409488,0.16328044470308933,0.12935257077791257,False,Variable,Badge,0.10787400804685843
2.1.1,BLockGame,0.10247302388773101,0.16351992280143016,0.12935257077791257,False,unknown,Badge,0.10784893326576733
block_stash,BLockGame,0.10247302388773101,0.16351992280143016,0.12935257077791257,False,unknown,Badge,0.10784893326576733
"Enables teachers to create items that students can collect, providing an interactive experience where students find items across the course.",BLockGame,0.10247302388773101,0.16351992280143016,0.12935257077791257,False,unknown,Badge,0.10784893326576733
block_xp,BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123
Level Up XP,BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123
"Learners receive points for their actions, visualise their progress, compete with others through a leaderboard, and unlock content based on their individual needs and experiences.",BLockGame,0.10246807250743588,0.1635239290105816,0.12935257077791257,False,unknown,Badge,0.10784497216153123
tiny_stash,BLockGame,0.10246805462604244,0.16352389069639145,0.12935257077791257,False,unknown,Badge,0.10784495785641647
A companion plugin for block_stash. This allows you to create items and trades from the TinyMCE editor to be inserted into the activities in your course,BLockGame,0.10246805462604244,0.16352389069639145,0.12935257077791257,False,unknown,Badge,0.10784495785641647
Tiny Stash,BLockGame,0.10246805462604244,0.16352389069639145,0.12935257077791257,False,unknown,Badge,0.10784495785641647
Mike_23,Availability_Block_Game_by_level,0.13477658842041268,0.14371603774871453,0.0,False,UserAccount,Level,0.10782127073633015
leçon 3 du cours Programmation Orientée Objet,BLockGame,0.10229909220123971,0.16179065040023272,0.12935257077791257,False,unknown,Badge,0.10770978791657429
lesson 3 for the course Object Oriented Programming,BLockGame,0.10229909220123971,0.16179065040023272,0.12935257077791257,False,unknown,Badge,0.10770978791657429
Lesson 1 of course Object oriented programming,BLockGame,0.10229906661898847,0.16179066949233464,0.12935257077791257,False,unknown,Badge,0.10770976745077329
RFK_L3_R6,Availability_Block_Game_by_level,0.1345786274443987,0.14260698396337662,0.0,False,ReferenceKey,Level,0.10766290195551896
RFK_L4_R7,Availability_Block_Game_by_level,0.13457436117838253,0.14260845091687738,0.0,False,ReferenceKey,Level,0.10765948894270604
Sensitive,Tiny_stash,0.12412902073041332,0.15918009412413694,0.0415518252487452,False,Class,Reward,0.1076135816340797
Visual,Tiny_stash,0.12412902073041332,0.15918009412413694,0.0415518252487452,False,Class,Reward,0.1076135816340797
_:b8,BLockGame,0.10212956436570726,0.16447324009366066,0.12935257077791257,False,Class,Badge,0.10757416564814833
has_URL,Availability_Block_Game_by_level,0.13442568557049572,0.15603085838866698,0.0,False,DatatypeProperty,Level,0.10754054845639659
hasInputPole,Availability_Block_Game_by_level,0.13440123505225623,0.15605510304737333,0.0,False,ObjectProperty,Level,0.10752098804180499
hasProcessingPole,Availability_Block_Game_by_level,0.13440123505225623,0.15605510304737333,0.0,False,ObjectProperty,Level,0.10752098804180499
hasUnderstandingPole,Availability_Block_Game_by_level,0.13440123505225623,0.15605510304737333,0.0,False,ObjectProperty,Level,0.10752098804180499
hasPerceptionPole,Availability_Block_Game_by_level,0.13440123505225623,0.15605510304737333,0.0,False,ObjectProperty,Level,0.10752098804180499
additional-name,BLockGame,0.10188622970429236,0.163632173472963,0.12935257077791257,False,unknown,Badge,0.10737949791901641
family-name,BLockGame,0.10187357848622589,0.16363982982515723,0.12935257077791257,False,unknown,Badge,0.10736937694456324
given-name,BLockGame,0.10186821122812698,0.16364310265054902,0.12935257077791257,False,unknown,Badge,0.1073650831380841
honorific-prefix,BLockGame,0.10186592512766166,0.16364448481024135,0.12935257077791257,False,unknown,Badge,0.10736325425771184
honorific-suffix,BLockGame,0.10186496229210384,0.16364509356267753,0.12935257077791257,False,unknown,Badge,0.1073624839892656
hasBehaviouralObjective,Availability_Block_Game_by_level,0.13412816854596,0.14346302796973215,0.0,False,ObjectProperty,Level,0.107302534836768
_:b29,BLockGame,0.10175462836433154,0.166259454578326,0.12935257077791257,False,Restriction,Badge,0.10727421684704776
Lecturing,BLockGame,0.10170244132895098,0.16257164360035928,0.12935257077791257,False,NamedIndividual,Badge,0.10723246721874331
EducationalTopic,BLockGame,0.10166606803838985,0.15563363714149162,0.12935257077791257,False,Class,Badge,0.1072033685862944
Intuitive,Tiny_stash,0.12351938992104708,0.16439839158539388,0.0415518252487452,False,Class,Reward,0.10712587698658671
Verbal,Tiny_stash,0.12351938992104708,0.16439839158539388,0.0415518252487452,False,Class,Reward,0.10712587698658671
isMoreExpertThan,BLockGame,0.10156432068045969,0.1638287121187521,0.12935257077791257,False,ObjectProperty,Badge,0.10712197069995028
hasName,Tiny_stash,0.1230956951326371,0.16923338236647587,0.0415518252487452,False,DatatypeProperty,Reward,0.10678692115585872
_:b29,Availability_Block_Game_by_level,0.1334382873825709,0.1440216931934203,0.0,False,Restriction,Level,0.10675062990605673
_:b35,BLockGame,0.10108092205908956,0.1665950327693679,0.12935257077791257,False,Restriction,Badge,0.10673525180285416
_:b41,BLockGame,0.10107791727350106,0.16659673659166016,0.12935257077791257,False,Restriction,Badge,0.10673284797438337
_:b47,BLockGame,0.10107665757686182,0.1665975009666312,0.12935257077791257,False,Restriction,Badge,0.10673184021707198
_:b52,BLockGame,0.10107611423603591,0.16659780906552252,0.12935257077791257,False,Restriction,Badge,0.10673140554441125
contain_resource,Tiny_stash,0.12301554363906231,0.1692850583245858,0.0415518252487452,False,ObjectProperty,Reward,0.10672279996099888
isComposedOf,Tiny_stash,0.12301552575766887,0.16928501954715788,0.0415518252487452,False,ObjectProperty,Reward,0.10672278565588414
Film,Availability_Block_Game_by_level,0.1332631346670185,0.1519397783178829,0.0,False,Class,Level,0.1066105077336148
Bill,Availability_Block_Game_by_level,0.1332631346670185,0.1519397783178829,0.0,False,Class,Level,0.1066105077336148
hasName,BLockGame,0.10077205939615104,0.16720319876863257,0.12935257077791257,False,DatatypeProperty,Badge,0.10648816167250336
contain_resource,BLockGame,0.10070083824805347,0.16723994231299175,0.12935257077791257,False,ObjectProperty,Badge,0.1064311847540253
isComposedOf,BLockGame,0.10070082632712452,0.167239915758568,0.12935257077791257,False,ObjectProperty,Badge,0.10643117521728214
_:b11,BLockGame,0.10066246539929909,0.1610336748043022,0.12935257077791257,False,Class,Badge,0.10640048647502179
Error3,BLockGame,0.10066245347837013,0.1610336483593115,0.12935257077791257,False,Class,Badge,0.10640047693827863
_:b35,Availability_Block_Game_by_level,0.1327487651895068,0.1444519804173423,0.0,False,Restriction,Level,0.10619901215160543
_:b41,Availability_Block_Game_by_level,0.13273905054394824,0.1444546316930046,0.0,False,Restriction,Level,0.1061912404351586
_:b47,Availability_Block_Game_by_level,0.13273492003079657,0.14445575931603588,0.0,False,Restriction,Level,0.10618793602463726
_:b52,Availability_Block_Game_by_level,0.13273316336060983,0.14445623894595983,0.0,False,Restriction,Level,0.10618653068848788
Polymorphism,Motrain,0.13269898493894977,0.18923682190252283,0.0,False,Lesson,GameElementResource,0.10615918795115982
Motrain,BLockGame,0.10033439993510432,0.1656611268824659,0.12935257077791257,False,GameElementResource,Badge,0.10613803410366597
Sequential,Tiny_stash,0.12218560272155041,0.15442536271776214,0.0415518252487452,False,Class,Reward,0.10605884722698937
Reflective,Tiny_stash,0.12218560272155041,0.15442536271776214,0.0415518252487452,False,Class,Reward,0.10605884722698937
RFK_L9_R2,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L1_R7,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L6_R3,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L7_R2,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L8_R1,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L8_R2,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L8_R3,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L9_R3,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L9_R1,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L7_R3,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L8_R4,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L6_R4,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L5_R1,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L5_R2,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L7_R1,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L5_R5,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L6_R1,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L5_R3,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L7_R4,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L6_R2,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
RFK_L5_R4,BLockGame,0.10012799436523452,0.16965943775272022,0.12935257077791257,False,ReferenceKey,Badge,0.10597290964777013
BonusPointsLeaderboard,Availability_Block_Game_by_level,0.13220934718107263,0.1469253722793029,0.0,False,Class,Level,0.10576747774485812
BonusPoints,Availability_Block_Game_by_level,0.13216921871080495,0.14693445632769517,0.0,False,Class,Level,0.10573537496864396
SocialPointsLeaderboard,Availability_Block_Game_by_level,0.13207499373232262,0.14695584954285235,0.0,False,Class,Level,0.1056599949858581
lesson 4 for the course Object Oriented Programming,BLockGame,0.09963135200024889,0.1616052444780465,0.12935257077791257,False,unknown,Badge,0.10557559575578164
leçon 4 du cours Programmation Orientée Objet,BLockGame,0.09963135200024889,0.1616052444780465,0.12935257077791257,False,unknown,Badge,0.10557559575578164
lesson 2 for the course Object Oriented Programming,BLockGame,0.09963108735420631,0.16160545394425588,0.12935257077791257,False,unknown,Badge,0.10557538403894758
Kind,BLockGame,0.09957194453508875,0.15889231072385815,0.12935257077791257,False,unknown,Badge,0.10552806978365352
Global,Tiny_stash,0.12149024344626291,0.1598007241633606,0.0415518252487452,False,Class,Reward,0.10550255980675938
Active,Tiny_stash,0.12149024344626291,0.1598007241633606,0.0415518252487452,False,Class,Reward,0.10550255980675938
EducationalTopic,Tiny_stash,0.12131733045964485,0.16065182661131647,0.0415518252487452,False,Class,Reward,0.10536422941746493
bonus material for lesson 2 classes and objects,BLockGame,0.09917007446149533,0.16338909697981868,0.12935257077791257,False,unknown,Badge,0.10520657372477878
has_target,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
workplaceHomepage,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
consists_of,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
has_body_for_annotation,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
accountServiceHomepage,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
RDV,Availability_Block_Game_by_level,0.13139492977421924,0.15306596714008244,0.0,False,unknown,Level,0.10511594381937539
has_answer,Availability_Block_Game_by_level,0.1313949178532903,0.1530659428692014,0.0,False,unknown,Level,0.10511593428263225
Level_Up,Motrain,0.13132756000468998,0.18150451723693842,0.0,False,Level,GameElementResource,0.10506204800375199
Graphical_User_Interface,Availability_Block_Game_by_level,0.131120249569388,0.15256903876005612,0.0,False,Lesson,Level,0.1048961996555104
topic,BLockGame,0.09871403808185464,0.16571416110100953,0.12935257077791257,False,AnnotationProperty,Badge,0.10484174462106623
content,BLockGame,0.0987140202004612,0.1657141212578154,0.12935257077791257,False,AnnotationProperty,Badge,0.10484173031595148
pageEnd,BLockGame,0.0987140202004612,0.1657141212578154,0.12935257077791257,False,AnnotationProperty,Badge,0.10484173031595148
content_encoded,BLockGame,0.0987140202004612,0.1657141212578154,0.12935257077791257,False,AnnotationProperty,Badge,0.10484173031595148
pages,BLockGame,0.09871401423999673,0.1657141079767507,0.12935257077791257,False,AnnotationProperty,Badge,0.10484172554757991
section,BLockGame,0.09871401423999673,0.1657141079767507,0.12935257077791257,False,AnnotationProperty,Badge,0.10484172554757991
check if gr has bonus then voluntary,Tiny_stash,0.1206376092067251,0.1663888995569564,0.0415518252487452,False,unknown,Reward,0.10482045241512912
IK2,Availability_Block_Game_by_level,0.13100017015463383,0.1518282228719828,0.0,False,IndexKey,Level,0.10480013612370707
_:b48,BLockGame,0.09853265291774346,0.16813624090820398,0.12935257077791257,False,Class,Badge,0.1046966364897773
RFK_L2_R7,Availability_Block_Game_by_level,0.1308329225193897,0.14465995740189097,0.0,False,ReferenceKey,Level,0.10466633801551176
_:b11,Availability_Block_Game_by_level,0.13081692701339148,0.14485588189814597,0.0,False,Class,Level,0.10465354161071319
_:b8,Availability_Block_Game_by_level,0.13081692701339148,0.14485588189814597,0.0,False,Class,Level,0.10465354161071319
Error3,Availability_Block_Game_by_level,0.13081692701339148,0.14485588189814597,0.0,False,Class,Level,0.10465354161071319
Built-in Data Types,BLockGame,0.09846065601235884,0.16344205638932324,0.12935257077791257,False,unknown,Badge,0.1046390389654696
Essential,BLockGame,0.09846065601235884,0.16344205638932324,0.12935257077791257,False,unknown,Badge,0.1046390389654696
Explorer,BLockGame,0.09845928254914303,0.16344311685443122,0.12935257077791257,False,unknown,Badge,0.10463794019489694
indexKey,BLockGame,0.0984249140443518,0.16356138882154186,0.12935257077791257,False,DatatypeProperty,Badge,0.10461044539106397
hasgamificationExperienceLevel,BLockGame,0.09842489616295837,0.16356134897290134,0.12935257077791257,False,DatatypeProperty,Badge,0.10461043108594921
has_Experience_Level,BLockGame,0.09842489616295837,0.16356134897290134,0.12935257077791257,False,DatatypeProperty,Badge,0.10461043108594921
RFK_L1_R3,Availability_Block_Game_by_level,0.13069453350861274,0.1449132880160338,0.0,False,ReferenceKey,Level,0.10455562680689019
reversedBy,BLockGame,0.09835342330791695,0.16359772924056865,0.12935257077791257,False,ObjectProperty,Badge,0.10455325280191609
ScorePointsLeaderboard,BLockGame,0.09829927421373953,0.16577817603945086,0.12935257077791257,False,Class,Badge,0.10450993352657414
_:b17,BLockGame,0.09827709432533152,0.16584546124703065,0.12935257077791257,False,Restriction,Badge,0.10449218961584773
_:b18,BLockGame,0.09827709432533152,0.16584546124703065,0.12935257077791257,False,Restriction,Badge,0.10449218961584773
