node_id,label,importance_score,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15
leadsToParticipation,object_property,0.03479928134866051,1.0248642,-1.5711305,4.6566944,-2.7394083,-1.2251391,1.8368328,-0.90045077,0.114499904,-4.1311254e-21,4.7038567e-16,-3.064871e-20,5.6549694e-21,-1.906273e-18,-1.0022122e-17,1.2676943e-20,-1.19062764e-17
multipleChoiceAnswer,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
CompositeResource,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
mtcu:KnowledgeUnit,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
Social_Graph,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
BrainHex,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
startDate,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
Conqueror,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Metric,class,0.028484565705424125,1.0648658,-2.2581348,0.9252097,2.6115394,-0.4878472,-0.3721127,0.20608525,-0.280443,-3.4820903e-21,2.0292063e-15,2.5851858e-20,-1.7565627e-21,-1.9255913e-18,-4.243516e-17,-1.013226e-20,-4.1136962e-17
has_discursiveOption,object_property,0.0,-0.6342006,-2.0632188,1.609402,-2.4743335,-1.1677835,-1.7860585,0.2143474,-0.012321135,-6.4297496e-21,1.8218218e-16,-3.017744e-20,6.5249404e-21,-2.6494428e-18,-9.752426e-19,1.265738e-20,-5.738372e-18
ResourceUnit,class,0.030674076411738842,0.97164,-2.2818475,0.8757431,2.6272898,-0.51615864,-0.42978638,-0.269837,-0.29609102,-3.529519e-21,2.0760439e-15,2.6127789e-20,-1.7476212e-21,-1.9594726e-18,-4.341094e-17,-1.02339545e-20,-4.2112744e-17
Bug,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Game_Context,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Target_Behavior,class,0.03723160956613015,1.4434533,-2.225137,1.2376199,2.583849,-0.4981664,-0.0041261734,-0.08507452,-0.40312114,-3.2145489e-21,2.0603674e-15,2.5864455e-20,-1.860745e-21,-1.8382524e-18,-4.3922854e-17,-1.0154861e-20,-4.2399402e-17
Diagnosis,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
leadsToEnjoyment,object_property,0.03479928134866051,1.0248642,-1.5711305,4.6566944,-2.7394083,-1.2251391,1.8368328,-0.90045077,0.114499904,-4.1311254e-21,4.7038567e-16,-3.064871e-20,5.6549694e-21,-1.906273e-18,-1.0022122e-17,1.2676943e-20,-1.19062764e-17
Motivational_Component,class,0.008800967277697361,-0.073836416,-2.1851854,0.99831504,2.6371245,-0.52614063,-0.269963,0.08881563,-0.027280798,-3.6145466e-21,2.0236155e-15,2.6128849e-20,-1.7226618e-21,-1.9912924e-18,-4.331913e-17,-1.02303485e-20,-4.2171104e-17
isDescribedByType,object_property,0.012311622879327964,-0.03849557,-1.9714353,2.2691288,-2.5354757,-1.177535,-1.0053936,-0.09063603,-0.1028049,-5.8956967e-21,2.387662e-16,-3.0288417e-20,6.3231556e-21,-2.4764053e-18,-3.1788965e-18,1.2663248e-20,-6.4563515e-18
hasGameElement,object_property,0.011599760449553503,-0.08117907,-1.8991895,2.6251662,-2.562692,-1.1869019,-0.5784283,-0.15725197,0.029952545,-5.6635417e-21,2.916752e-16,-3.033894e-20,6.233847e-21,-2.4071603e-18,-3.9784956e-18,1.2664452e-20,-7.269503e-18
mtr:superKC,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
Yee_Relationship,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
gado_full.owl,resource,0.00844503606281013,-0.1494337,-2.2247717,-2.0802934,-0.77650523,-1.0695431,2.099543,0.07213892,-0.12793905,-5.529832e-21,1.3214862e-15,-1.1123959e-20,3.823919e-21,-2.652203e-18,-2.9403227e-17,4.9344324e-21,-2.932119e-17
THINGDomain,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Narrative,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Yee_Achievement_Component,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Concept,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Teams,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
mt:Competence,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
mtcu:Misconception,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
has_Sequencing,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
mtcu:hasDiscrepancy,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
leadsToCompetition,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
mtr:Content,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
meututor_domain_resource.owl,resource,0.004758645549519755,-0.32681912,-2.2807841,-2.4215534,-0.74709743,-1.0632712,1.6938539,0.1894416,-0.13160853,-5.7844793e-21,1.2866976e-15,-1.1066855e-20,3.9219133e-21,-2.7422981e-18,-2.842896e-17,4.9306673e-21,-2.883581e-17
autonomy,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
Competence,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
mtcu:BehaviouralKnowledge,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
Boss_Fights,class,0.008160291090900346,-0.098564856,-2.1804361,1.0078145,2.6372845,-0.5257817,-0.2587786,0.112152725,-0.06433462,-3.613312e-21,2.0210676e-15,2.6125068e-20,-1.7241263e-21,-1.989863e-18,-4.325984e-17,-1.0229265e-20,-4.2118164e-17
cluster,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
Story,class,0.01615448094818665,0.32047987,-2.2065406,0.99110013,2.6321962,-0.5176375,-0.2862443,0.062013507,-0.36100847,-3.5627275e-21,2.0363413e-15,2.6092563e-20,-1.7435513e-21,-1.9590327e-18,-4.353678e-17,-1.022065e-20,-4.141612e-17
CategoryExploration,class,0.013094671552079874,0.14219718,-2.200644,0.98508763,2.6349592,-0.52298707,-0.2894141,0.041937154,-0.16241536,-3.5910265e-21,2.0597923e-15,2.6121651e-20,-1.7315867e-21,-1.9836438e-18,-4.3470558e-17,-1.0229265e-20,-4.1869103e-17
mtcp:importanceLevel,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
tactic,datatype_property,0.0077331736330356685,-0.3400712,-1.9611311,0.5218144,-0.6288298,4.130352,0.68325365,-0.2894786,0.012961887,2.4589097e-20,1.2595511e-15,5.829737e-21,-1.1673501e-20,8.734527e-18,-5.0701023e-17,-4.4039504e-21,-2.7229017e-17
SDT_Competence,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Status,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
item,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
metricExpectedValue,datatype_property,0.0077331736330356685,-0.3400712,-1.9611311,0.5218144,-0.6288298,4.130352,0.68325365,-0.2894786,0.012961887,2.4589097e-20,1.2595511e-15,5.829737e-21,-1.1673501e-20,8.734527e-18,-5.0701023e-17,-4.4039504e-21,-2.7229017e-17
GenericOperator,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
MultipleChoiceOption,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
recommendedFor,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
archetypeLikes,datatype_property,0.0038665868165178342,-0.52441174,-2.0158074,0.18322638,-0.5993771,4.136725,0.2807102,-0.16561216,-0.0011293177,2.4333143e-20,1.2242475e-15,5.879159e-21,-1.1577573e-20,8.644789e-18,-4.9760638e-17,-4.4057566e-21,-2.6728391e-17
hasTargetBehavior,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
hint,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
hasGamification,object_property,0.011599760449553503,-0.08117907,-1.8991895,2.6251662,-2.562692,-1.1869019,-0.5784283,-0.15725197,0.029952545,-5.6635417e-21,2.916752e-16,-3.033894e-20,6.233847e-21,-2.4071603e-18,-3.9784956e-18,1.2664452e-20,-7.269503e-18
has_Problem,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
typeStrategy,datatype_property,0.0077331736330356685,-0.3400712,-1.9611311,0.5218144,-0.6288298,4.130352,0.68325365,-0.2894786,0.012961887,2.4589097e-20,1.2595511e-15,5.829737e-21,-1.1673501e-20,8.734527e-18,-5.0701023e-17,-4.4039504e-21,-2.7229017e-17
CategoryCompetition,class,0.013735347738876889,0.16692561,-2.2053933,0.9755882,2.6347992,-0.523346,-0.3005985,0.018600069,-0.12536153,-3.5922612e-21,2.0623944e-15,2.6125432e-20,-1.7301222e-21,-1.9849144e-18,-4.3524768e-17,-1.0230348e-20,-4.1923313e-17
DiscursiveOption,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
isParentOfHint,object_property,0.0,-0.6342006,-2.0632188,1.609402,-2.4743335,-1.1677835,-1.7860585,0.2143474,-0.012321135,-6.4297496e-21,1.8218218e-16,-3.017744e-20,6.5249404e-21,-2.6494428e-18,-9.752426e-19,1.265738e-20,-5.738372e-18
isMotivatedWith,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
Activity,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
hasExample,object_property,0.0,-0.6342006,-2.0632188,1.609402,-2.4743335,-1.1677835,-1.7860585,0.2143474,-0.012321135,-6.4297496e-21,1.8218218e-16,-3.017744e-20,6.5249404e-21,-2.6494428e-18,-9.752426e-19,1.265738e-20,-5.738372e-18
Socializer,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
has_Domain,object_property,0.0,-0.6342006,-2.0632188,1.609402,-2.4743335,-1.1677835,-1.7860585,0.2143474,-0.012321135,-6.4297496e-21,1.8218218e-16,-3.017744e-20,6.5249404e-21,-2.6494428e-18,-9.752426e-19,1.265738e-20,-5.738372e-18
computer-supported_cooperative_work,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
methodDescription,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
StudentModel,class,0.018669728200056412,0.4076877,-2.225601,0.9528614,2.6324737,-0.5205514,-0.331234,-0.05161553,-0.22344232,-3.569975e-21,2.0484844e-15,2.6122018e-20,-1.7375825e-21,-1.9662325e-18,-4.3780724e-17,-1.0230347e-20,-4.168717e-17
ResourceWeight,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
Win_States,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
CategoryEnjoyment,class,0.012904841570806683,0.13487022,-2.1992369,0.98790234,2.6350064,-0.52288073,-0.2861002,0.04885186,-0.17339426,-3.5906606e-21,2.0593586e-15,2.6120532e-20,-1.7320207e-21,-1.9832203e-18,-4.3457006e-17,-1.0228944e-20,-4.185555e-17
education,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
numberOfViews,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
spark,individual,0.0,-0.4148475,0.78148437,-0.3933693,0.052952807,-0.013684643,-0.42655346,0.08618732,0.04417396,-3.6113906e-22,1.0599523e-15,8.4137165e-23,1.00435126e-22,-5.52189e-19,-2.5369792e-17,-1.5647031e-23,-2.2651924e-17
mtr:Diagnosis,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
Activity_Loop,class,0.03763232186102284,1.284644,-2.3315566,0.77682215,2.6214783,-0.5132859,-0.54639477,-0.4242543,0.14191248,-3.5321262e-21,2.0933911e-15,2.6103101e-20,-1.7326982e-21,-1.967943e-18,-4.3844622e-17,-1.022122e-20,-4.2492215e-17
isParentOf_Tactic,object_property,0.0134560243972562,0.0056753685,-1.9799185,2.2521605,-2.5357616,-1.1781763,-1.0253717,-0.13232169,-0.036617856,-5.8979024e-21,2.435367e-16,-3.028166e-20,6.325772e-21,-2.4789464e-18,-3.2737641e-18,1.26613136e-20,-6.551219e-18
mtr:matched_To,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
tokenized_statement,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
mtcu:issue,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
hasPedagogicalModel,object_property,0.0077331736330356685,-0.2655196,-1.953866,2.286578,-2.5332394,-1.1805292,-0.98097175,-0.03338551,0.015861288,-5.9186683e-21,2.5688095e-16,-3.02829e-20,6.33143e-21,-2.4835773e-18,-2.9961276e-18,1.26626464e-20,-6.737596e-18
loopStatus,datatype_property,0.0077331736330356685,-0.3400712,-1.9611311,0.5218144,-0.6288298,4.130352,0.68325365,-0.2894786,0.012961887,2.4589097e-20,1.2595511e-15,5.829737e-21,-1.1673501e-20,8.734527e-18,-5.0701023e-17,-4.4039504e-21,-2.7229017e-17
next_Unit,object_property,0.0038665868165178342,-0.4498601,-2.0085423,1.9479901,-2.5037866,-1.1741563,-1.3835151,0.09048094,0.0017700907,-6.1746226e-21,2.1810791e-16,-3.023348e-20,6.4273577e-21,-2.573315e-18,-2.0015339e-18,1.266084e-20,-6.23697e-18
GDE_Dynamic,class,0.03881183780690345,1.3360442,-2.325801,0.80551904,2.6241643,-0.5151587,-0.5163439,-0.45673808,-0.2089026,-3.5134064e-21,2.073372e-15,2.6143278e-20,-1.7477585e-21,-1.960425e-18,-4.3976445e-17,-1.023937e-20,-4.198793e-17
hasPT,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
mtcu:domain,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
mtcu:hasTags,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
ProblemUnit,class,0.019737521844718105,0.8079632,-2.2184005,0.971377,2.5992832,-0.46643308,-0.3105795,0.70982814,0.12574725,-3.484742e-21,1.975626e-15,2.5596988e-20,-1.7430933e-21,-1.9094813e-18,-4.220863e-17,-1.0034186e-20,-4.0196392e-17
makesUseOf,object_property,0.016000244088402185,0.13897601,-1.9154396,2.6103554,-2.5648842,-1.1838083,-0.5997436,-0.20801996,-0.09900644,-5.6402267e-21,2.7472974e-16,-3.034551e-20,6.2251662e-21,-2.3872079e-18,-4.1802416e-18,1.2665356e-20,-7.832959e-18
CKCurriculumInformation,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
URIResource,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
MatchColumnProblem,class,0.0038665868165178342,-0.31459847,-2.1649776,1.0210418,2.6394498,-0.5289352,-0.23932739,0.15903121,0.07079996,-3.6368324e-21,2.0395677e-15,2.6132264e-20,-1.7152014e-21,-1.9973326e-18,-4.3960156e-17,-1.0230349e-20,-4.244932e-17
mtr:error,resource,0.0,-0.56079817,-2.261879,-2.4014323,-0.74481595,-1.0661644,1.7214217,0.25325593,-0.023364043,-5.807104e-21,1.3036809e-15,-1.10624025e-20,3.9297756e-21,-2.7485456e-18,-2.8188717e-17,4.9303697e-21,-2.9130032e-17
GamifiedITS,class,0.028538489122415463,0.88921183,-2.2660167,0.9074079,2.6278229,-0.51496214,-0.3925051,-0.19204669,-0.41960374,-3.5254034e-21,2.0673703e-15,2.6115186e-20,-1.7525033e-21,-1.9543904e-18,-4.324831e-17,-1.02303444e-20,-4.192301e-17
has_domain,object_property,0.0,-0.6342006,-2.0632188,1.609402,-2.4743335,-1.1677835,-1.7860585,0.2143474,-0.012321135,-6.4297496e-21,1.8218218e-16,-3.017744e-20,6.5249404e-21,-2.6494428e-18,-9.752426e-19,1.265738e-20,-5.738372e-18
error,datatype_property,0.0,-0.7087522,-2.070484,-0.15536167,-0.5699244,4.143098,-0.121833265,-0.041745704,-0.015220543,2.4078843e-20,1.1883218e-15,5.935199e-21,-1.147999e-20,8.568661e-18,-4.8734348e-17,-4.4092168e-21,-2.6229793e-17
